COG ID,Length (Mi),Functional Class,Route,Location,Speed,Lanes,Average Weekday Traffic 2018,Average Weekday Traffic 2019,Average Weekday Traffic 2020,Average Annual Daily Traffic 2018,Average Annual Daily Traffic 2019,Average Annual Daily Traffic 2020,AWDT21,AWDT22,ADT21,ADT22,VMT,VHT,VHD
10005,0.20299999,Urban Major Collector,GRANDE VISTA, NORTH OF CORRALES RD. - SOUTH OF SANDIA VISTA,30,2,2388,2459,1959,2177,2233,1752,2304,2333,2061,2087,424,17,5
11314,1.26499999,Urban Minor Arterial,KING BLVD.,EAST OF 10 ST. - WEST OF UNSER BLVD.,40,2,14063,14480,11535,13262,13550,10784,13569,13742,12685,12847,16251,458,93
10096,0.37200001,Urban Principal Arterial,SOUTHERN BLVD., EAST OF WESTERN HILLS - WEST OF NICKLAUS,40,4,25951,26388,19154,24476,25222,17692,22531,22819,20926,21114,7854,237,63
11065,0.62800002,Urban Minor Collector,NICKLAUS, NORTH OF LEMA - WEST OF BROADMOOR,25,2,3025,4750,3784,2758,4313,3384,4451,4508,4058,4110,2581,104,20
11064,0.54500002,Urban Minor Collector,NICKLAUS, NORTH OF SOUTHERN - SOUTH OF LEMA,30,2,12929,13147,10606,11788,11869,9484,5333,5401,4862,4896,2669,90,17
10025,1.12600005,Urban Principal Arterial,NORTHERN BLVD.,EAST OF BROADMOOR - WEST OF LOMA LARGA,45,4,11011,11338,9032,10385,10555,8343,8856,8969,8225,8299,9345,244,57
19013,1.20899999,Urban Principal Arterial,N.M. 528,NORTH OF IDALIA SOUTH OF ENCHANTED HILLS BLVD.,55,4,24827,25564,20365,23416,23798,18811,22554,22842,20947,21135,25552,626,200
19012,0.62800002,Urban Principal Arterial,N.M. 528,NORTH OF ENCHANTED HILLS BLVD. - SOUTH OF U.S. 550,45,6,26581,27370,21804,25070,25479,20140,21793,22072,20240,20423,12825,338,67
20349,0.86699998,Urban Major Collector,SEVEN BAR LOOP (N.),NORTH OF ELLISON DR. - SOUTH OF WESTSIDE BLVD.,25,2,1286,1324,1005,1172,1202,899,1182,1197,1078,1085,941,46,13
26288,7.74300003,Rural Interstate,I-40 WBD,CIBOLA/BERN C.L. (AMPA) - RIO PUERCO ON RAMP,75,2,12520,12728,14885,12537,12745,14784,16984,19826,16878,19702,152553,2182,268
26284,8.11600018,Rural Interstate,I-40 EBD,CIBOLA/BERN C.L. (AMPA) - RIO PUERCO OFF RAMP,75,2,16220,16489,14950,16242,16512,14849,17058,19912,16951,19787,160591,2326,319
76384,0.50999999,Rural Interstate,I-40 EBD,CANONCITO ON RAMP - CIBOLA/BERN C.L. (AMPA),75,2,16220,16489,13968,16242,16512,13873,17110,19973,17003,19854,10126,146,19
76388,0.461,Rural Interstate,I-40 WBD,CANONCITO OFF RAMP - CIBOLA/BERN C.L. (AMPA),75,2,12520,12728,17065,12537,12745,16949,19471,22729,19339,22575,0,0,0
76378,0.456,Rural Interstate,I-40 EBD,TOHAJIILEE OFF RAMP - TOHAJIILEE ON RAMP,75,2,15151,16995,14752,15275,17200,14652,16832,19648,16727,19526,8903,128,17
76380,0.565,Rural Interstate,I-40 WBD,TOHAJIILEE ON RAMP - TOHAJIILEE OFF RAMP,75,2,11895,16246,14102,11972,16442,14006,16090,18782,15989,18664,10545,151,19
75351,0.257,Rural Interstate Off-Ramp,TOHAJIILEE INTCH.,I-40 WBD OFF RAMP,45,1,625,768,702,565,705,638,745,751,672,677,174,4,1
75352,0.317,Rural Interstate On-Ramp,TOHAJIILEE INTCH.,I-40 WBD ON RAMP,45,1,374,321,293,338,295,266,311,313,281,283,90,2,0
75353,0.255,Rural Interstate Off-Ramp,TOHAJIILEE INTCH.,I-40 EBD OFF RAMP,45,1,195,232,212,176,213,193,225,227,203,205,53,1,0
75354,0.20900001,Rural Interstate On-Ramp,TOHAJIILEE INTCH.,I-40 EBD ON RAMP,45,1,1069,1071,979,967,983,889,1039,1047,938,946,198,4,1
76374,3.95799994,Rural Interstate,I-40 EBD,N.M. 6 ON RAMP - CANONCITO OFF RAMP,75,2,17418,17707,13662,17390,17679,13569,15588,18196,15482,18072,0,0,0
76376,3.83299994,Rural Interstate,I-40 WBD,N.M. 6 OFF RAMP - CANONCITO ON RAMP,75,2,16608,18305,15889,16595,18526,15781,18129,21162,18016,21030,80608,1153,141
76368,0.495,Rural Interstate,I-40 EBD,N.M. 6 OFF RAMP - N.M. 6 ON RAMP,75,2,16886,17166,14900,16909,17190,14799,17001,19846,16886,19711,9757,140,18
76372,0.56699997,Rural Interstate,I-40 WBD,N.M. 6 ON RAMP - N.M. 6 OFF RAMP,75,2,16247,16517,14336,16269,16539,14239,16357,19094,16247,18965,10753,154,19
75451,0.31600001,Rural Interstate Off-Ramp,N.M. 6 INTCH.,I-40 WBD OFF RAMP,35,1,361,364,333,326,334,302,353,356,320,323,102,3,1
75452,0.25999999,Rural Interstate On-Ramp,N.M. 6 INTCH.,I-40 WBD ON RAMP,45,1,926,935,855,837,858,777,907,914,824,831,216,5,1
75453,0.249,Rural Interstate Off-Ramp,N.M. 6 INTCH.,I-40 EBD OFF RAMP,35,1,818,826,755,740,758,686,801,807,728,734,183,5,1
75454,0.255,Rural Interstate On-Ramp,N.M. 6 INTCH.,I-40 EBD ON RAMP,45,1,532,537,491,481,493,446,521,525,473,477,122,3,1
26128,0.15000001,Urban Major Collector,TRAMWAY,SOUTH OF EAST CENTRAL - NORTH OF WENONAH,35,4,18392,18346,13841,16769,16658,12376,13972,14155,12738,12833,1925,63,15
26104,0.057,Urban Principal Arterial,TRAMWAY, SOUTH OF I-40 S. RAMPS - NORTH OF EAST CENTRAL,45,4,29794,29720,22421,28100,27666,20710,28233,28602,26221,26465,1508,51,21
26118,0.66900003,Urban Principal Arterial,CENTRAL,EAST OF JUAN TABO - WEST OF DORADO,40,6,25558,25494,19233,24105,23732,17765,22783,23081,21160,21356,14287,452,134
25464,0.51200002,Urban Major Collector,COPPER, EAST OF CHELWOOD - WEST OF TRAMWAY,35,2,4286,4275,3225,3908,3882,2884,3820,3870,3416,3461,1772,59,14
25456,0.45699999,Urban Minor Collector,COPPER, EAST OF TRAMWAY - WEST OF TURNER,35,2,2365,2359,1780,2156,2142,1592,2109,2137,1886,1911,873,25,5
25901,0.34,Urban Principal Arterial,TRAMWAY, SOUTH OF COPPER - NORTH OF CLOUDVIEW,45,4,30133,30058,22676,28420,27981,20945,27051,27405,25123,25357,8621,205,26
25900,0.242,Urban Principal Arterial,TRAMWAY, SOUTH OF CLOUDVIEW - NORTH OF I-40 N. RAMPS,45,4,35177,35090,26472,33177,32665,24451,29518,29904,27415,27669,6696,160,21
25460,0.49200001,Urban Principal Arterial,TRAMWAY, SOUTH OF LOMAS - NORTH OF COPPER,50,4,29662,30852,22598,27976,28720,20873,25283,27570,23481,25510,12550,300,72
24732,0.36199999,Urban Minor Collector,LOMAS, EAST OF TRAMWAY - WEST OF TURNER,40,4,8997,8975,6771,8203,8149,6054,8021,8126,7171,7265,2630,66,13
25452,0.59899998,Urban Minor Collector,TURNER, NORTH OF COPPER - SOUTH OF LOMAS,25,2,1902,1897,1431,1734,1722,1280,1695,1717,1516,1536,921,37,7
24588,0.30000001,Urban Minor Collector,LOMAS, N.E. OF TURNER - SOUTH OF MONTE LARGO,35,3,3872,3862,2914,3530,3507,2606,3452,3497,3087,3127,938,27,5
24948,0.287,Urban Interstate On-Ramp,98TH STREET INTCH., I-40 WBD ON RAMP,45,1,2353,1976,1574,2145,1794,1407,1852,1876,1688,1710,491,11,2
24404,0.208,Urban Interstate Off-Ramp,98TH STREET INTCH., I-40 WBD OFF RAMP,35,1,16240,18975,15116,14807,17229,13516,17781,18008,16211,16418,3415,66,4
10112,0.95999998,Urban Minor Arterial,CORRALES ROAD,NORTH OF SAN YSIDRO - SOUTH OF CAMINO DE LUCA,30,2,7122,7334,5842,6717,6862,5462,6872,6960,6425,6507,6248,255,72
29588,3.80599999,Rural Major Collector,N.M. 337, NORTH OF JUAN THOMAS ROAD - SOUTH OF LOS ALAMITOS ROAD,40,2,6949,7637,6980,6284,7008,6341,7406,7380,6728,6705,25515,498,63
29664,0.85799998,Rural Major Collector,N.M. 337, NORTH OF EL CEDRO - SOUTH OF JUAN THOMAS ROAD,45,2,6178,6790,6206,5587,6231,5638,6585,6562,5982,5961,5114,91,12
29663,0.65899998,Rural Major Collector,N.M. 337, NORTH OF THUNDERBIRD - SOUTH OF EL CEDRO,45,2,6459,7098,6488,5841,6514,5894,6884,6860,6254,6232,4106,75,10
29665,2.22300005,Rural Major Collector,N.M. 337, NORTH OF RAVEN ROAD - SOUTH OF THUNDERBIRD,50,2,4024,4055,4804,3743,3772,4364,5097,5079,4630,4614,10257,200,29
29662,0.84500003,Rural Major Collector,N.M. 337, NORTH OF KUHN DRIVE - SOUTH OF RAVEN ROAD,50,2,4893,5377,4915,4425,4934,4465,5215,5197,4737,4721,3989,62,8
29660,1.65100002,Rural Major Collector,N.M. 337, NORTH OF ANAYA ROAD - SOUTH OF KUHN DRIVE,50,2,4437,4876,4457,4012,4475,4049,4729,4713,4296,4281,7068,110,14
26660,1.37800002,Urban Principal Arterial,RIO BRAVO BLVD.,EAST OF COORS - WEST OF DEL RIO RD.,45,4,23687,22987,18654,22341,21399,17230,23252,22526,21595,20843,28723,715,141
26682,1.08899999,Urban Major Collector,BARCELONA RD.,EAST OF COORS - WEST OF JOE SANCHEZ RD.,30,2,4158,4642,3767,3791,4215,3368,4696,3122,4281,2830,3081,119,28
26664,2.71000004,Urban Principal Arterial,ATRISCO VISTA,NORTH OF DENNISE CHAVEZ BLVD. - SOUTH OF CENTRAL,55,4,4557,4620,3718,4298,4301,3434,3642,3322,3382,3074,8331,178,11
26662,2.26699996,Urban Principal Arterial,SEN. DENNIS CHAVEZ,EAST OF PDV - WEST OF 118 TH ST.,45,2,3308,3354,2722,3120,3122,2514,3393,4203,3134,3889,8816,239,62
26215,0.119,Urban Principal Arterial,ATRISCO VISTA,NORTH OF I-40 N. RAMPS - SOUTH OF WEST FRONTAGE ROAD,35,2,7503,10091,8039,7077,9394,7425,9456,9577,8782,8894,1058,36,8
23004,0.45899999,Urban Interstate,I-40 WBD,UNIVERSITY OFF RAMP - CARLISLE ON RAMP,65,6,103278,104992,48583,99010,100654,46291,55628,55461,53003,52844,24255,376,6
23005,0.15000001,Urban Interstate,I-40 WBD,I-25 OFF RAMPS - UNIVERSITY OFF RAMP,65,5,94044,95605,83366,90519,92022,79433,95454,95168,90951,90678,13602,211,5
22773,0.37799999,Urban Interstate,BIG I INTCH.,I-40 WBD - I-25 NBD/SBD,45,2,55121,56036,49233,54294,55195,46910,56372,56203,53712,53551,0,0,0
23334,0.44400001,Urban Interstate Off-Ramp,UNIVERSITY INTCH.,I-40 WBD OFF RAMP,40,1,8076,9244,6974,7363,8393,6236,8261,6537,7531,5926,2631,44,2
23210,0.13500001,Urban Interstate,I-40 EBD,I25 SBD ON RAMP - UNIVERSITY ON RAMP,65,5,87485,88937,91143,84672,86078,86843,104359,104046,99435,99137,13383,210,19
23104,0.676,Urban Interstate,I-40 EBD,UNIVERSITY ON RAMP - CARLISLE OFF RAMP,65,6,93178,94725,82598,89686,91175,78701,94575,94291,90113,89843,60734,945,40
22716,0.15000001,Urban Minor Arterial,UNIVERSITY,NORTH OF I-40 WBD OFF RAMP - SOUTH OF MENAUL,35,4,18081,18036,13607,17051,16877,12721,16019,16228,14980,15315,2297,102,44
23335,0.273,Urban Interstate On-Ramp,UNIVERSITY INTCH.,I-40 EBD ON RAMP,45,1,8736,10223,7712,8081,9282,6896,9135,7440,8328,6745,1841,41,8
22992,0.58200002,Urban Minor Arterial,UNIVERSITY,NORTH OF INDIAN SCHOOL - SOUTH OF I-40 EBD ON RAMP,35,4,20144,20204,15286,19157,19214,14291,16087,16297,15044,15380,8951,262,10
23120,0.18000001,Urban Interstate,I-40 WBD, I-25 NBD ON RAMP - I-25 SBD ON RAMP,65,5,47719,48511,56677,46148,46914,54003,64895,64700,61833,61648,11096,172,6
22960,1.01400006,Urban Interstate,I-40 WBD,I-25 SBD ON RAMP - I-25 OFF RAMPS,65,3,38923,39569,34120,36225,36826,32510,39067,37300,37224,37112,37632,585,20
23208,0.26899999,Urban Interstate,I-40 EBD, I-25 NBD ON RAMP - I-25 SBD ON RAMP,65,4,69181,70329,58974,66262,67362,56191,67525,67322,64339,64146,17255,270,24
22116,0.73299998,Urban Interstate,I-25 SBD,I-40 ON RAMPS - COMANCHE ON RAMP,65,5,105442,107192,97907,100846,102520,93287,112104,111768,106814,106494,78060,1205,29
24020,0.71399999,Urban Interstate,I-25 SBD,M.L.K. OFF RAMP - I-40EBD ON RAMP,65,6,103165,106479,80952,97436,99394,77132,61350,61166,58435,58260,41598,625,0
23320,0.41600001,Urban Interstate,I-25 SBD,WEST FRONTAGE RD. EXIT - I-40 OFF RAMPS,65,3,62809,63852,55464,59617,60607,52847,63506,63315,60510,60328,25096,375,2
23321,0.33899999,Urban Interstate,I-25 SBD,I-40 EBD ON RAMP - WEST FRONTAGE RD. EXIT,65,3,53606,54496,43347,50508,51346,41302,49632,49483,47291,47149,15984,239,1
23164,0.36899999,Urban Interstate,I-40 WBD,6TH/8TH OFF RAMP - I-25 NBD ON RAMP,65,6,66244,67344,64462,63725,64783,61420,73809,73588,70326,70115,25872,414,22
22828,0.39300001,Urban Interstate,I-40 WBD,4TH ON RAMP - 6TH/8TH OFF RAMP,65,4,62411,63447,55324,60072,61069,52714,63346,63156,60358,60177,23650,389,27
22732,0.27200001,Urban Interstate,I-40 EBD,4TH OFF RAMP - 6TH/5TH ON RAMP,65,4,73105,74319,35672,70818,71994,33989,40844,40721,38917,38800,10554,172,21
22820,0.204,Urban Interstate On-Ramp,6TH/8TH INTCH., I-40 EBD ON RAMP,45,1,12827,13212,8252,11863,12218,7379,10253,10408,9168,9307,0,0,0
22936,0.052,Urban Principal Arterial,2ND STREET, N. OF I-40 S. FRONTAGE RD. - S. OF I-40 N. FRONTAGE RD.,35,4,12517,12804,8969,11805,11919,8284,11525,12623,10704,11680,607,23,8
22864,0.308,Urban Principal Arterial,2ND STREET, N. OF I-40 N. FRONTAGE RD. - SOUTH OF MENAUL,35,4,13997,12757,8936,13201,11876,8254,11483,13004,10665,12032,3706,141,48
22752,0.29499999,Urban Interstate On-Ramp,4TH ST. INTCH., I-40 WBD ON RAMP,45,1,10468,10534,7379,9544,9565,6598,9482,9900,8645,9026,2663,60,12
22788,0.063,Urban Minor Arterial,4TH STREET, N. OF I-40 S. FRONTAGE RD. - S. OF I-40 N. FRONTAGE RD.,35,4,11550,11625,8143,10892,10878,7613,9604,10027,8981,9463,596,21,6
22748,0.303,Urban Minor Arterial,4TH STREET, N. OF I-40 N. FRONTAGE RD. - SOUTH OF MENAUL,30,4,14523,14617,10999,13696,13678,10283,14133,14755,13217,13925,4220,172,48
22868,0.141,Urban Interstate Frontage,I-40 NORTH FRONTAGE, EAST OF 4TH ST. - WEST OF 2ND ST.,30,3,6662,6705,4697,6074,6088,4200,6036,6302,5397,5635,795,27,5
23341,0.778,Urban Interstate Frontage,I-40 NORTH FRONTAGE,EAST OF 2ND. ST. - WEST OF PAN AMERICAN WEST,40,2,5200,5234,3666,4741,4752,3278,4711,4918,4212,4398,3422,86,17
23339,0.233,Urban Interstate Frontage,I-40 NORTH FRONTAGE,EAST OF PAN AMERICAN WEST - WEST OF PAN AMERICAN EAST,40,3,5123,5156,3612,4671,4681,3230,4641,4845,4150,4333,1009,25,5
23338,0.2,Urban Interstate Frontage,I-40 NORTH FRONTAGE,EAST OF PAN AMERICAN EAST - WEST OF UNIVERSITY BLVD.,40,2,4761,4749,3583,4341,4312,3204,4244,4299,3795,3845,769,19,4
23852,0.65200001,Urban Interstate,I-25 NBD,M.L.K. ON RAMP - I-40 ON RAMPS,65,5,97814,106479,80658,94408,99394,76852,61350,61166,58435,58260,37985,587,17
24764,0.185,Urban Interstate On-Ramp,M.L.K/CENTRAL INTCH., I-25 NBD ON RAMP,45,2,17441,17398,11807,15902,15797,10557,11605,15214,10580,13793,2552,57,11
24816,0.053,Urban Interstate Frontage,OAK, NORTH OF MARTIN LUTHER KING JR - SOUTH OF I-25 ON RAMP,35,3,17604,16899,12749,16050,15344,11400,15102,12859,13768,11658,618,24,8
24708,0.26899999,Urban Interstate Frontage,LOCUST, NORTH OF I-25 OFF RAMP - SOUTH OF LOMAS,35,2,7038,7736,5253,6417,7024,4697,6527,6626,5951,6041,1625,47,9
24320,0.47,Urban Principal Arterial,LOMAS,EAST OF BROADWAY - WEST OF PAN AMERICAN WEST,35,6,24081,23325,18749,22712,21713,17318,21526,21852,19992,20219,9503,322,84
24762,0.81300002,Urban Interstate Frontage,PAN AM. EAST,NE OF MOUNTAIN RD. - SOUTH OF I-40  SOUTH FRONTAGE RD.,40,2,11086,11058,8342,10108,10040,7459,9512,9636,8672,8736,7102,239,79
22472,0.648,Urban Principal Arterial,MENAUL, EAST OF BROADWAY - WEST OF PAN AMERICAN WEST,45,6,15618,15719,11011,14730,14633,10171,17901,18689,16625,17292,11205,388,164
22441,0.054,Urban Principal Arterial,MENAUL,EAST OF PAN AMERICAN WEST - WEST OF PAN AMERICAN EAST,45,4,22302,22102,16674,21034,20575,15401,19751,20009,18344,18584,1004,35,15
22442,0.2,Urban Principal Arterial,MENAUL,EAST OF PAN AMERICAN EAST - WEST OF UNIVERSITY,40,6,22418,24188,18248,21144,22517,16855,21616,20846,20076,19288,3858,134,48
24477,0.178,Urban Interstate Frontage,PAN AM. EAST,NORTH OF I-40 NORTH FRONTAGE RD. - SOUTH OF MENAUL,40,2,8043,8023,6053,7333,7285,5412,7170,7264,6411,6495,1156,39,13
21896,0.59799999,Urban Interstate Frontage,PAN AM. EAST,N. OF COMANCHE INTCH ON RAMP - S. OF MONT. INTCH OFF RAMP,45,2,5358,5345,4032,4885,4853,3605,4776,4838,4270,4326,2586,77,26
21720,0.171,Urban Interstate Frontage,PAN AM. EAST,N. OF MONTGOMERY INTCH OFF RAMP - SOUTH OF MONTGOMERY,45,2,16090,16050,12108,14670,14573,10827,14343,18945,12825,17175,2937,88,29
21708,0.15800001,Urban Interstate Frontage,PAN AM. EAST,NORTH OF MONTGOMERY - SOUTH OF MONTGOMERY INTCH. ON RAMP,45,2,12851,13461,10130,11717,12222,9058,12082,12326,11015,11175,1766,53,17
21709,0.62699997,Urban Interstate Frontage,PAN AM. EAST,NORTH OF MONTGOMERY INTCH. ON RAMP - SOUTH OF MCLEOD,45,2,5670,5796,4362,5170,5263,3900,5203,5443,4652,4867,3052,91,30
21476,0.15899999,Urban Interstate Frontage,PAN AM. EAST,NORTH OF JEFFERSON INTCH. OFF RAMP - SOUTH OF JEFFERSON,45,3,17897,17825,13414,16317,16185,11994,15999,16038,14586,14540,2312,69,23
21684,0.09,Urban Interstate Frontage,PAN AM. EAST, NORTH OF MCLEOD - SOUTH OF I-25 OFF RAMP,45,2,3804,3888,3032,3468,3530,2712,3744,3917,3413,3551,320,10,3
21456,0.091,Urban Interstate Frontage,PAN AM. EAST,NORTH OF JEFFERSON - SOUTH OF JEFFERSON INTCH ON RAMP,45,2,10890,11132,8377,9929,10108,7490,10135,10603,9240,9613,875,26,9
21457,0.278,Urban Interstate Frontage,PAN AM. EAST,NORTH OF JEFFERSON INTCH ON RAMP - SOUTH OF OSUA,45,2,7342,7505,5648,6694,6814,5050,6736,7047,6023,6301,1752,52,17
21424,0.241,Urban Interstate Frontage,PAN AM. EAST,NORTH OF OSUA - SOUTH OF SAN MATEO INTCH OFF RAMP,45,2,4360,4457,3354,3975,4047,2999,4000,4185,3577,3742,902,27,9
21188,0.28999999,Urban Interstate Frontage,PAN AM. EAST,NORTH SAN MATEO INTCH OFF RAMP - SOUTH OF SAN MATEO,45,3,12657,12938,9736,11540,11747,8706,12673,13258,11554,12019,3486,104,34
21060,0.067,Urban Interstate Frontage,PAN AM. EAST, NORTH OF SAN MATEO - SOUTH OF HARPER,45,4,23182,15766,11865,21136,14315,10609,14151,15283,12901,13855,928,28,9
21061,0.25799999,Urban Interstate Frontage,PAN AM. EAST, NORTH OF HARPER - SOUTH OF FOREST HILLS,45,3,15926,5120,3853,14597,4649,3445,4595,4807,4189,4382,1131,34,11
20987,0.074,Urban Interstate Frontage,PAN AM. EAST,NORTH OF FOREST HILLS - SOUTH OF SAN ANTONIO INTCH OFF RAMP,45,3,5035,5147,3873,4591,4673,3463,4619,4832,4130,4321,320,10,3
20944,0.052,Urban Interstate Frontage,PAN AM. EAST,NORTH OF SAN ANTONIO - SOUTH OF SAN ANTONIO ON RAMP,45,3,7525,7692,5789,6861,6984,5176,6905,7224,6173,6458,336,10,3
20988,0.133,Urban Interstate Frontage,PAN AM. EAST,NORTH OF SAN ANTONIO INTCH OFF RAMP - SOUTH OF SAN ANTONIO,45,4,9400,9609,7231,8570,8725,6466,8624,9022,7712,8068,1073,32,11
20945,0.42899999,Urban Interstate Frontage,PAN AM. EAST,NORTH OF SAN ANTONIO ON RAMP - SOUTH OF SAN FRANCISCO,45,2,6861,7337,5521,6255,6662,4937,6585,6889,6003,6280,2694,81,27
20808,0.26899999,Urban Interstate Frontage,PAN AM. EAST,NORTH OF SAN FRANCISCO - SOUTH OF P.D.N. INTCH. OFF RAMP,45,2,6312,6452,4855,5755,5858,4341,5791,6058,5178,5417,1457,44,14
20768,0.245,Urban Interstate Frontage,PAN AM. EAST,NORTH OF P.D.N. INTCH. OFF RAMP - SOUTH OF P.D.N.,45,4,18918,19338,14553,17248,17558,13013,17119,17909,15607,16236,3978,119,39
20632,0.45300001,Urban Interstate Frontage,PAN AM. EAST,NORTH OF P.D.N. INTCH. ON RAMP-SOUTH OF ALAMEDA INTCH OFF R*,45,2,2533,2589,1948,2309,2351,1742,2323,2430,2078,2174,985,29,10
20532,0.178,Urban Interstate Frontage,PAN AM. EAST,NORTH OF ALAMEDA INTCH OFF RAMP - SOUTH OF ALAMEDA,45,3,15141,15453,11629,13805,14031,10398,13870,11394,12645,10330,1839,55,18
20508,0.118,Urban Interstate Frontage,PAN AM. EAST,NORTH OF ALAMEDA - SOUTH OF ALAMEDA INTCH ON RAMP,45,4,6037,6171,4644,5504,5603,4153,5539,5795,4953,5182,612,18,6
20292,0.171,Urban Interstate Frontage,PAN AM. EAST, NORTH OF I-25 OFF RAMP - SOUTH TRAMWAY,45,2,8888,9085,6837,8104,8249,6113,8154,8531,7291,7628,1304,39,13
20456,0.88,Urban Interstate Frontage,PAN AM. EAST,NORTH OF ALAMEDA INTCH ON RAMP-SOUTH OF SAN PEDRO,45,2,2365,1976,1487,2156,1794,1330,1774,1856,1617,1692,1489,45,15
21936,0.139,Urban Interstate Frontage,PAN AM. EAST,NORTH OF COMANCHE - SOUTH OF COMANCHE INTCH. ON RAMP,45,2,16875,16833,12699,15386,15284,11355,15262,15462,13914,14018,1949,58,19
22072,0.083,Urban Interstate Off-Ramp,COMANCHE INTCH.,I-25 NBD OFF RAMP,45,1,13983,13948,10523,12749,12664,9409,12465,11928,11146,10814,898,20,4
22437,0.60799998,Urban Interstate,I-25 NBD,I-40 OFF RAMPS - COMANCHE OFF RAMP,65,5,93238,94786,85112,89651,91139,81096,97453,97161,92855,92576,56286,874,38
21928,0.60500002,Urban Interstate,I-25 NBD, COMANCHE OFF RAMP - COMANCHE ON RAMP,65,4,79562,80883,70528,76580,77851,67200,80755,80513,76944,76713,46411,700,5
22280,0.48300001,Urban Principal Arterial,CANDELARIA, EAST OF EDITH (BROADWAY) - WEST OF PAN AM. WEST,40,6,16886,16995,11906,15926,15821,10996,15358,16034,14263,14836,7166,214,55
24479,0.377,Urban Interstate Frontage,PAN AM. EAST,NORTH OF MENAUL - SOUTH OF OFF RAMP TO CANDELARIA,45,2,9642,9618,7256,8791,8733,6488,8595,8707,7685,7785,2935,88,29
21908,0.60699999,Urban Interstate Frontage,PAN AM. WEST,N. OF COMANCHE INTCH OFF RAMP-S. OF MONTGOMERY INTCH ON RAMP,45,2,6414,6456,4522,5848,5862,4043,5811,6067,5195,5424,3292,74,14
21716,0.114,Urban Interstate Frontage,PAN AM. WEST,NORTH OF MONTGOMERY INTCH. ON RAMP - SOUTH OF MONTANO,45,2,17917,18033,12632,16336,16373,11295,19681,20548,17943,18628,2124,48,9
21648,0.227,Urban Interstate Frontage,PAN AM. WEST,NORTH OF MONTANO - SOUTH OF MONTGOMERY INTCH. OFF RAMP,45,3,14655,14750,10011,13362,13393,8952,12450,12998,11351,11784,2675,60,12
21464,0.13,Urban Interstate Frontage,PAN AM. WEST, NORTH OF JEFFERSON INTCH ON RAMP - SOUTH OF JEFFERSON,45,2,17570,17960,12214,16019,16307,10921,13999,14986,12763,13586,1766,40,8
21412,0.138,Urban Interstate Frontage,PAN AM. WEST, NORTH OF JEFFERSON - SOUTH OF JEFFERSON INTCH OFF RAMP,45,3,10269,10497,7139,9363,9531,6383,9136,9780,8169,8745,1207,27,5
21396,0.72799999,Urban Interstate Frontage,PAN AM. WEST, N OF JEFFERSON INTCH OFF RAMP- S OF SAN MATEO INTCH ON RAMP,45,2,3878,3964,2696,3536,3599,2411,3450,3693,3086,3304,2406,54,10
21228,0.098,Urban Interstate Frontage,PAN AM. WEST, NORTH OF SAN MATEO INTCH. ON RAMP - SOUTH OF OSUNA,35,2,19561,16277,11069,17930,14779,9898,14166,13592,12915,12322,1208,35,7
21044,0.37400001,Urban Interstate Frontage,PAN AM. WEST, NORTH OF OSUNA - SOUTH OF SAN ANTONIO INTCH. ON RAMP,45,2,8589,8780,5971,7831,7972,5339,7641,8180,6833,7315,2736,61,12
20976,0.099,Urban Interstate Frontage,PAN AM. WEST, NORTH OF SAN ANTONIO INTCH ON RAMP - SOUTH OF SAN ANTONIO,40,3,17821,18217,12389,16248,16540,11078,13250,14184,12080,12859,1273,32,6
20912,0.106,Urban Interstate Frontage,PAN AM. WEST,NORTH OF SAN ANTONIO - SOUTH OF SAN ANTONIO INTCH OFF RAMP,40,3,14961,15293,10400,13641,13886,9299,8013,8578,7305,7777,824,21,4
20913,0.199,Urban Interstate Frontage,PAN AM. WEST,NORTH OF MASTHEAD - SOUTH OF SAN FRANCISCO,45,2,5199,5314,3614,4740,4825,3232,4625,4951,4136,4428,881,20,4
20788,0.50599998,Urban Interstate Frontage,PAN AM. WEST,NORTH OF SAN FRANCISCO - SOUTH OF PASEO DEL NORTE,45,4,6005,6138,4174,5475,5573,3732,5342,5719,4776,5113,2587,58,11
20692,0.147,Urban Interstate Frontage,PAN AM. WEST,NORTH OF P.D.N.- SOUTH OF P.D.N. INTCH. OFF RAMP,45,3,8833,9029,6140,8053,8198,5490,7858,8412,7026,7521,1106,25,5
20644,0.51700002,Urban Interstate Frontage,PAN AM. WEST,NORTH OF PDN INTCH OFF RAMP-SOUTH OF ALAMEDA INTCH ON RAMP,45,2,2508,2715,1846,2287,2465,1651,2362,2529,2153,2305,1192,27,5
20528,0.097,Urban Interstate Frontage,PAN AM. WEST,NORTH OF ALAMEDA INTCH. ON RAMP - SOUTH OF ALAMEDA,45,3,13174,13466,9158,12011,12227,8189,13154,14082,11992,12767,1238,28,5
20464,0.131,Urban Interstate Frontage,PAN AM. WEST,NORTH OF ALAMEDA - SOUTH OF ALAMEDA INTCH. OFF RAMP,45,3,6505,6649,4522,5931,6037,4043,5787,6195,5174,5539,726,16,3
20284,0.15000001,Urban Interstate Frontage,PAN AM. WEST,NORTH OF TRAMWAY INTCH. ON RAMP - SOUTH OF ROY,45,1,8820,9016,6131,8042,8186,5482,7846,8399,7016,7511,1127,25,5
21952,0.119,Urban Minor Arterial,GRIEGOS, EAST OF ALEXANDER - WEST OF PAN AM. WEST,35,4,14488,14582,10215,13663,13645,9550,17971,18763,16806,17707,2107,72,20
